% Moku:Go Oscilloscope
% Channel A (Input 2), DC coupling, 1 x probe attenuation
% Channel B (Input 1), DC coupling, 1 x probe attenuation
% Time span 295.4 ms, time offset 3.629 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-06-23 T 17:12:22 +0200
% Time (s), Channel A (V), Channel B (V)
-1.3798896000e-01, -4.8729848089e+00, 3.3463606867e-01
-1.3796827200e-01, -4.8729848089e+00, 3.3219346963e-01
-1.3794758400e-01, -4.8729848089e+00, 3.3463606867e-01
-1.3792689600e-01, -4.8729848089e+00, 3.3463606867e-01
-1.3790620800e-01, -4.8729848089e+00, 3.3463606867e-01
-1.3788552000e-01, -4.8851978034e+00, 3.3219346963e-01
-1.3786483200e-01, -4.8851978034e+00, 3.3463606867e-01
-1.3784414400e-01, -4.8851978034e+00, 3.3707866771e-01
-1.3782345600e-01, -4.8974107979e+00, 3.3463606867e-01
-1.3780276800e-01, -4.8851978034e+00, 3.3707866771e-01
-1.3778208000e-01, -4.8851978034e+00, 3.3219346963e-01
-1.3776139200e-01, -4.8974107979e+00, 3.3463606867e-01
-1.3774070400e-01, -4.8851978034e+00, 3.3463606867e-01
-1.3772001600e-01, -4.8851978034e+00, 3.3463606867e-01
-1.3769932800e-01, -4.8974107979e+00, 3.3463606867e-01
-1.3767864000e-01, -4.8974107979e+00, 3.3219346963e-01
-1.3765795200e-01, -4.8974107979e+00, 3.3463606867e-01
-1.3763726400e-01, -4.8974107979e+00, 3.3463606867e-01
-1.3761657600e-01, -4.8974107979e+00, 3.3463606867e-01
-1.3759588800e-01, -4.8974107979e+00, 3.3219346963e-01
-1.3757520000e-01, -4.9096237924e+00, 3.3463606867e-01
-1.3755451200e-01, -4.8974107979e+00, 3.3219346963e-01
-1.3753382400e-01, -4.8974107979e+00, 3.3707866771e-01
-1.3751313600e-01, -4.9096237924e+00, 3.3463606867e-01
-1.3749244800e-01, -4.9096237924e+00, 3.3219346963e-01
-1.3747176000e-01, -4.9218367869e+00, 3.3463606867e-01
-1.3745107200e-01, -4.9218367869e+00, 3.3463606867e-01
-1.3743038400e-01, -4.9096237924e+00, 3.3219346963e-01
-1.3740969600e-01, -4.9218367869e+00, 3.3463606867e-01
-1.3738900800e-01, -4.9218367869e+00, 3.3463606867e-01
-1.3736832000e-01, -4.9218367869e+00, 3.3219346963e-01
-1.3734763200e-01, -4.9218367869e+00, 3.3219346963e-01
-1.3732694400e-01, -4.9218367869e+00, 3.3219346963e-01
-1.3730625600e-01, -4.9218367869e+00, 3.3219346963e-01
-1.3728556800e-01, -4.9218367869e+00, 3.3463606867e-01
-1.3726488000e-01, -4.9218367869e+00, 3.3219346963e-01
-1.3724419200e-01, -4.9218367869e+00, 3.3463606867e-01
-1.3722350400e-01, -4.9218367869e+00, 3.3463606867e-01
-1.3720281600e-01, -4.9340497814e+00, 3.3463606867e-01
-1.3718212800e-01, -4.9218367869e+00, 3.3219346963e-01
-1.3716144000e-01, -4.9218367869e+00, 3.3707866771e-01
-1.3714075200e-01, -4.9340497814e+00, 3.3463606867e-01
-1.3712006400e-01, -4.9462627759e+00, 3.3463606867e-01
-1.3709937600e-01, -4.9340497814e+00, 3.3463606867e-01
-1.3707868800e-01, -4.9462627759e+00, 3.3219346963e-01
-1.3705800000e-01, -4.9462627759e+00, 3.3219346963e-01
-1.3703731200e-01, -4.9462627759e+00, 3.3463606867e-01
-1.3701662400e-01, -4.9462627759e+00, 3.3463606867e-01
-1.3699593600e-01, -4.9462627759e+00, 3.3463606867e-01
-1.3697524800e-01, -4.9462627759e+00, 3.3463606867e-01
-1.3695456000e-01, -4.9462627759e+00, 3.3463606867e-01
-1.3693387200e-01, -4.9584757704e+00, 3.3463606867e-01
-1.3691318400e-01, -4.9584757704e+00, 3.3463606867e-01
-1.3689249600e-01, -4.9462627759e+00, 3.3463606867e-01
-1.3687180800e-01, -4.9584757704e+00, 3.3463606867e-01
-1.3685112000e-01, -4.9706887649e+00, 3.3219346963e-01
-1.3683043200e-01, -4.9584757704e+00, 3.3463606867e-01
-1.3680974400e-01, -4.9706887649e+00, 3.3463606867e-01
-1.3678905600e-01, -4.9584757704e+00, 3.3219346963e-01
-1.3676836800e-01, -4.9706887649e+00, 3.3219346963e-01
-1.3674768000e-01, -4.9706887649e+00, 3.3463606867e-01
-1.3672699200e-01, -4.9706887649e+00, 3.3463606867e-01
-1.3670630400e-01, -4.9829017594e+00, 3.3219346963e-01
-1.3668561600e-01, -4.9706887649e+00, 3.3219346963e-01
-1.3666492800e-01, -4.9706887649e+00, 3.3463606867e-01
-1.3664424000e-01, -4.9706887649e+00, 3.3219346963e-01
-1.3662355200e-01, -4.9951147540e+00, 3.3463606867e-01
-1.3660286400e-01, -4.9829017594e+00, 3.3463606867e-01
-1.3658217600e-01, -4.9829017594e+00, 3.3463606867e-01
-1.3656148800e-01, -4.9829017594e+00, 3.3219346963e-01
-1.3654080000e-01, -4.9829017594e+00, 3.3463606867e-01
-1.3652011200e-01, -4.9951147540e+00, 3.3463606867e-01
-1.3649942400e-01, -4.9829017594e+00, 3.3463606867e-01
-1.3647873600e-01, -4.9829017594e+00, 3.3463606867e-01
-1.3645804800e-01, -4.9951147540e+00, 3.3707866771e-01
-1.3643736000e-01, -4.9951147540e+00, 3.3463606867e-01
-1.3641667200e-01, -5.0073277485e+00, 3.3463606867e-01
-1.3639598400e-01, -4.9951147540e+00, 3.3219346963e-01
-1.3637529600e-01, -5.0073277485e+00, 3.3463606867e-01
-1.3635460800e-01, -5.0073277485e+00, 3.3219346963e-01
-1.3633392000e-01, -5.0195407430e+00, 3.3219346963e-01
-1.3631323200e-01, -5.0073277485e+00, 3.3219346963e-01
-1.3629254400e-01, -5.0073277485e+00, 3.3463606867e-01
-1.3627185600e-01, -5.0073277485e+00, 3.3463606867e-01
-1.3625116800e-01, -5.0195407430e+00, 3.3219346963e-01
-1.3623048000e-01, -5.0073277485e+00, 3.3219346963e-01
-1.3620979200e-01, -5.0195407430e+00, 3.3463606867e-01
-1.3618910400e-01, -5.0195407430e+00, 3.3219346963e-01
-1.3616841600e-01, -5.0195407430e+00, 3.3463606867e-01
-1.3614772800e-01, -5.0195407430e+00, 3.3463606867e-01
-1.3612704000e-01, -5.0317537375e+00, 3.3219346963e-01
-1.3610635200e-01, -5.0195407430e+00, 3.3219346963e-01
-1.3608566400e-01, -5.0317537375e+00, 3.3463606867e-01
-1.3606497600e-01, -5.0317537375e+00, 3.3219346963e-01
-1.3604428800e-01, -5.0195407430e+00, 3.3219346963e-01
-1.3602360000e-01, -5.0317537375e+00, 3.3463606867e-01
-1.3600291200e-01, -5.0317537375e+00, 3.3219346963e-01
-1.3598222400e-01, -5.0317537375e+00, 3.3463606867e-01
-1.3596153600e-01, -5.0317537375e+00, 3.3219346963e-01
-1.3594084800e-01, -5.0439667320e+00, 3.3219346963e-01
-1.3592016000e-01, -5.0439667320e+00, 3.3219346963e-01
-1.3589947200e-01, -5.0439667320e+00, 3.3219346963e-01
-1.3587878400e-01, -5.0439667320e+00, 3.3219346963e-01
-1.3585809600e-01, -5.0439667320e+00, 3.3219346963e-01
-1.3583740800e-01, -5.0439667320e+00, 3.3219346963e-01
-1.3581672000e-01, -5.0439667320e+00, 3.3463606867e-01
-1.3579603200e-01, -5.0561797265e+00, 3.2975087059e-01
-1.3577534400e-01, -5.0561797265e+00, 3.3219346963e-01
-1.3575465600e-01, -5.0439667320e+00, 3.3219346963e-01
-1.3573396800e-01, -5.0561797265e+00, 3.2975087059e-01
-1.3571328000e-01, -5.0439667320e+00, 3.2975087059e-01
-1.3569259200e-01, -5.0561797265e+00, 3.2975087059e-01
-1.3567190400e-01, -5.0561797265e+00, 3.3219346963e-01
-1.3565121600e-01, -5.0561797265e+00, 3.2975087059e-01
-1.3563052800e-01, -5.0561797265e+00, 3.2975087059e-01
-1.3560984000e-01, -5.0683927210e+00, 3.2975087059e-01
-1.3558915200e-01, -5.0683927210e+00, 3.2975087059e-01
-1.3556846400e-01, -5.0561797265e+00, 3.2975087059e-01
-1.3554777600e-01, -5.0683927210e+00, 3.2730827155e-01
-1.3552708800e-01, -5.0683927210e+00, 3.2975087059e-01
-1.3550640000e-01, -5.0806057155e+00, 3.2730827155e-01
-1.3548571200e-01, -5.0683927210e+00, 3.2730827155e-01
-1.3546502400e-01, -5.0806057155e+00, 3.2730827155e-01
-1.3544433600e-01, -5.0806057155e+00, 3.2730827155e-01
-1.3542364800e-01, -5.0683927210e+00, 3.2486567250e-01
-1.3540296000e-01, -5.0806057155e+00, 3.2486567250e-01
-1.3538227200e-01, -5.0806057155e+00, 3.2486567250e-01
-1.3536158400e-01, -5.0806057155e+00, 3.2486567250e-01
-1.3534089600e-01, -5.0928187100e+00, 3.2486567250e-01
-1.3532020800e-01, -5.0806057155e+00, 3.2486567250e-01
-1.3529952000e-01, -5.0806057155e+00, 3.2486567250e-01
-1.3527883200e-01, -5.0928187100e+00, 3.2242307346e-01
-1.3525814400e-01, -5.0928187100e+00, 3.2242307346e-01
-1.3523745600e-01, -5.1050317045e+00, 3.2242307346e-01
-1.3521676800e-01, -5.0928187100e+00, 3.2242307346e-01
-1.3519608000e-01, -5.0928187100e+00, 3.2242307346e-01
-1.3517539200e-01, -5.1050317045e+00, 3.2242307346e-01
-1.3515470400e-01, -5.1050317045e+00, 3.2242307346e-01
-1.3513401600e-01, -5.0928187100e+00, 3.2486567250e-01
-1.3511332800e-01, -5.1050317045e+00, 3.2486567250e-01
-1.3509264000e-01, -5.1050317045e+00, 3.2486567250e-01
-1.3507195200e-01, -5.1172446990e+00, 3.2730827155e-01
-1.3505126400e-01, -5.1172446990e+00, 3.2486567250e-01
-1.3503057600e-01, -5.1050317045e+00, 3.2730827155e-01
-1.3500988800e-01, -5.1172446990e+00, 3.2486567250e-01
-1.3498920000e-01, -5.1294576935e+00, 3.2730827155e-01
-1.3496851200e-01, -5.1050317045e+00, 3.2730827155e-01
-1.3494782400e-01, -5.1172446990e+00, 3.2730827155e-01
-1.3492713600e-01, -5.1294576935e+00, 3.2975087059e-01
-1.3490644800e-01, -5.1294576935e+00, 3.2975087059e-01
-1.3488576000e-01, -5.1172446990e+00, 3.2975087059e-01
-1.3486507200e-01, -5.1294576935e+00, 3.2975087059e-01
-1.3484438400e-01, -5.1294576935e+00, 3.2975087059e-01
-1.3482369600e-01, -5.1294576935e+00, 3.2975087059e-01
-1.3480300800e-01, -5.1294576935e+00, 3.2975087059e-01
-1.3478232000e-01, -5.1294576935e+00, 3.3219346963e-01
-1.3476163200e-01, -5.1294576935e+00, 3.3219346963e-01
-1.3474094400e-01, -5.1294576935e+00, 3.3219346963e-01
-1.3472025600e-01, -5.1416706881e+00, 3.3219346963e-01
-1.3469956800e-01, -5.1416706881e+00, 3.2975087059e-01
-1.3467888000e-01, -5.1294576935e+00, 3.2975087059e-01
-1.3465819200e-01, -5.1294576935e+00, 3.3219346963e-01
-1.3463750400e-01, -5.1416706881e+00, 3.3463606867e-01
-1.3461681600e-01, -5.1416706881e+00, 3.3219346963e-01
-1.3459612800e-01, -5.1416706881e+00, 3.3463606867e-01
-1.3457544000e-01, -5.1416706881e+00, 3.3219346963e-01
-1.3455475200e-01, -5.1416706881e+00, 3.3463606867e-01
-1.3453406400e-01, -5.1538836826e+00, 3.3219346963e-01
-1.3451337600e-01, -5.1538836826e+00, 3.3463606867e-01
-1.3449268800e-01, -5.1538836826e+00, 3.3463606867e-01
-1.3447200000e-01, -5.1416706881e+00, 3.3219346963e-01
-1.3445131200e-01, -5.1538836826e+00, 3.3463606867e-01
-1.3443062400e-01, -5.1783096716e+00, 3.3463606867e-01
-1.3440993600e-01, -5.1660966771e+00, 3.3463606867e-01
-1.3438924800e-01, -5.1660966771e+00, 3.3463606867e-01
-1.3436856000e-01, -5.1660966771e+00, 3.3463606867e-01
-1.3434787200e-01, -5.1660966771e+00, 3.3463606867e-01
-1.3432718400e-01, -5.1783096716e+00, 3.3463606867e-01
-1.3430649600e-01, -5.1660966771e+00, 3.3463606867e-01
-1.3428580800e-01, -5.1660966771e+00, 3.3463606867e-01
-1.3426512000e-01, -5.1783096716e+00, 3.3463606867e-01
-1.3424443200e-01, -5.1660966771e+00, 3.3463606867e-01
-1.3422374400e-01, -5.1905226661e+00, 3.3463606867e-01
-1.3420305600e-01, -5.1783096716e+00, 3.3463606867e-01
-1.3418236800e-01, -5.1783096716e+00, 3.3463606867e-01
-1.3416168000e-01, -5.1783096716e+00, 3.3463606867e-01
-1.3414099200e-01, -5.1783096716e+00, 3.3463606867e-01
-1.3412030400e-01, -5.1905226661e+00, 3.3463606867e-01
-1.3409961600e-01, -5.1905226661e+00, 3.3219346963e-01
-1.3407892800e-01, -5.2027356606e+00, 3.3463606867e-01
-1.3405824000e-01, -5.1905226661e+00, 3.3463606867e-01
-1.3403755200e-01, -5.1905226661e+00, 3.3463606867e-01
-1.3401686400e-01, -5.1905226661e+00, 3.3463606867e-01
-1.3399617600e-01, -5.2027356606e+00, 3.3707866771e-01
-1.3397548800e-01, -5.1905226661e+00, 3.3463606867e-01
-1.3395480000e-01, -5.2027356606e+00, 3.3707866771e-01
-1.3393411200e-01, -5.2027356606e+00, 3.3463606867e-01
-1.3391342400e-01, -5.1905226661e+00, 3.3219346963e-01
-1.3389273600e-01, -5.2149486551e+00, 3.3463606867e-01
-1.3387204800e-01, -5.2027356606e+00, 3.3463606867e-01
-1.3385136000e-01, -5.2027356606e+00, 3.3463606867e-01
-1.3383067200e-01, -5.2149486551e+00, 3.3463606867e-01
-1.3380998400e-01, -5.2149486551e+00, 3.3463606867e-01
-1.3378929600e-01, -5.2149486551e+00, 3.3463606867e-01
-1.3376860800e-01, -5.2149486551e+00, 3.3707866771e-01
-1.3374792000e-01, -5.2149486551e+00, 3.3463606867e-01
-1.3372723200e-01, -5.2393746441e+00, 3.3707866771e-01
-1.3370654400e-01, -5.2271616496e+00, 3.3463606867e-01
-1.3368585600e-01, -5.2271616496e+00, 3.3463606867e-01
-1.3366516800e-01, -5.2149486551e+00, 3.3707866771e-01
-1.3364448000e-01, -5.2271616496e+00, 3.3463606867e-01
-1.3362379200e-01, -5.2271616496e+00, 3.3463606867e-01
-1.3360310400e-01, -5.2393746441e+00, 3.3463606867e-01
-1.3358241600e-01, -5.2271616496e+00, 3.3463606867e-01
-1.3356172800e-01, -5.2393746441e+00, 3.3463606867e-01
-1.3354104000e-01, -5.2393746441e+00, 3.3707866771e-01
-1.3352035200e-01, -5.2271616496e+00, 3.3707866771e-01
-1.3349966400e-01, -5.2271616496e+00, 3.3463606867e-01
-1.3347897600e-01, -5.2393746441e+00, 3.3463606867e-01
-1.3345828800e-01, -5.2393746441e+00, 3.3463606867e-01
-1.3343760000e-01, -5.2393746441e+00, 3.3463606867e-01
-1.3341691200e-01, -5.2393746441e+00, 3.3707866771e-01
-1.3339622400e-01, -5.2393746441e+00, 3.3463606867e-01
-1.3337553600e-01, -5.2271616496e+00, 3.3463606867e-01
-1.3335484800e-01, -5.2271616496e+00, 3.3463606867e-01
-1.3333416000e-01, -5.2393746441e+00, 3.3219346963e-01
-1.3331347200e-01, -5.2393746441e+00, 3.3463606867e-01
-1.3329278400e-01, -5.2515876386e+00, 3.3463606867e-01
-1.3327209600e-01, -5.2515876386e+00, 3.3463606867e-01
-1.3325140800e-01, -5.2515876386e+00, 3.3707866771e-01
-1.3323072000e-01, -5.2393746441e+00, 3.3463606867e-01
-1.3321003200e-01, -5.2515876386e+00, 3.3707866771e-01
-1.3318934400e-01, -5.2515876386e+00, 3.3707866771e-01
-1.3316865600e-01, -5.2638006331e+00, 3.3463606867e-01
-1.3314796800e-01, -5.2515876386e+00, 3.3463606867e-01
-1.3312728000e-01, -5.2638006331e+00, 3.3463606867e-01
-1.3310659200e-01, -5.2638006331e+00, 3.3463606867e-01
-1.3308590400e-01, -5.2638006331e+00, 3.3463606867e-01
-1.3306521600e-01, -5.2515876386e+00, 3.3707866771e-01
-1.3304452800e-01, -5.2760136276e+00, 3.3463606867e-01
-1.3302384000e-01, -5.2638006331e+00, 3.3463606867e-01
-1.3300315200e-01, -5.2760136276e+00, 3.3707866771e-01
-1.3298246400e-01, -5.2638006331e+00, 3.3707866771e-01
-1.3296177600e-01, -5.2638006331e+00, 3.3707866771e-01
-1.3294108800e-01, -5.2882266222e+00, 3.3707866771e-01
-1.3292040000e-01, -5.2882266222e+00, 3.3463606867e-01
-1.3289971200e-01, -5.2760136276e+00, 3.3463606867e-01
-1.3287902400e-01, -5.2882266222e+00, 3.3463606867e-01
-1.3285833600e-01, -5.2882266222e+00, 3.3463606867e-01
-1.3283764800e-01, -5.2882266222e+00, 3.3463606867e-01
-1.3281696000e-01, -5.2882266222e+00, 3.3463606867e-01
-1.3279627200e-01, -5.3004396167e+00, 3.3707866771e-01
-1.3277558400e-01, -5.2882266222e+00, 3.3463606867e-01
-1.3275489600e-01, -5.3004396167e+00, 3.3707866771e-01
-1.3273420800e-01, -5.3004396167e+00, 3.3463606867e-01
-1.3271352000e-01, -5.3004396167e+00, 3.3463606867e-01
-1.3269283200e-01, -5.3126526112e+00, 3.3707866771e-01
-1.3267214400e-01, -5.3004396167e+00, 3.3707866771e-01
-1.3265145600e-01, -5.3004396167e+00, 3.3707866771e-01
-1.3263076800e-01, -5.3004396167e+00, 3.3463606867e-01
-1.3261008000e-01, -5.3004396167e+00, 3.3463606867e-01
-1.3258939200e-01, -5.3248656057e+00, 3.3707866771e-01
-1.3256870400e-01, -5.3248656057e+00, 3.3463606867e-01
-1.3254801600e-01, -5.3248656057e+00, 3.3463606867e-01
-1.3252732800e-01, -5.3248656057e+00, 3.3707866771e-01
-1.3250664000e-01, -5.3370786002e+00, 3.3463606867e-01
-1.3248595200e-01, -5.3248656057e+00, 3.3463606867e-01
-1.3246526400e-01, -5.3248656057e+00, 3.3463606867e-01
-1.3244457600e-01, -5.3370786002e+00, 3.3463606867e-01
-1.3242388800e-01, -5.3248656057e+00, 3.3463606867e-01
-1.3240320000e-01, -5.3248656057e+00, 3.3707866771e-01
-1.3238251200e-01, -5.3370786002e+00, 3.3463606867e-01
-1.3236182400e-01, -5.3370786002e+00, 3.3707866771e-01
-1.3234113600e-01, -5.3370786002e+00, 3.3463606867e-01
-1.3232044800e-01, -5.3248656057e+00, 3.3707866771e-01
-1.3229976000e-01, -5.3248656057e+00, 3.3463606867e-01
-1.3227907200e-01, -5.3370786002e+00, 3.3463606867e-01
-1.3225838400e-01, -5.3248656057e+00, 3.3707866771e-01
-1.3223769600e-01, -5.3370786002e+00, 3.3463606867e-01
-1.3221700800e-01, -5.3492915947e+00, 3.3463606867e-01
-1.3219632000e-01, -5.3492915947e+00, 3.3463606867e-01
-1.3217563200e-01, -5.3370786002e+00, 3.3463606867e-01
-1.3215494400e-01, -5.3370786002e+00, 3.3463606867e-01
-1.3213425600e-01, -5.3370786002e+00, 3.3707866771e-01
-1.3211356800e-01, -5.3492915947e+00, 3.3463606867e-01
-1.3209288000e-01, -5.3492915947e+00, 3.3463606867e-01
-1.3207219200e-01, -5.3492915947e+00, 3.3463606867e-01
-1.3205150400e-01, -5.3615045892e+00, 3.3707866771e-01
-1.3203081600e-01, -5.3370786002e+00, 3.3463606867e-01
-1.3201012800e-01, -5.3492915947e+00, 3.3463606867e-01
-1.3198944000e-01, -5.3615045892e+00, 3.3463606867e-01
-1.3196875200e-01, -5.3615045892e+00, 3.3463606867e-01
-1.3194806400e-01, -5.3615045892e+00, 3.3463606867e-01
-1.3192737600e-01, -5.3615045892e+00, 3.3463606867e-01
-1.3190668800e-01, -5.3492915947e+00, 3.3707866771e-01
-1.3188600000e-01, -5.3737175837e+00, 3.3463606867e-01
-1.3186531200e-01, -5.3615045892e+00, 3.3707866771e-01
-1.3184462400e-01, -5.3737175837e+00, 3.3463606867e-01
-1.3182393600e-01, -5.3737175837e+00, 3.3463606867e-01
-1.3180324800e-01, -5.3737175837e+00, 3.3707866771e-01
-1.3178256000e-01, -5.3737175837e+00, 3.3463606867e-01
-1.3176187200e-01, -5.3615045892e+00, 3.3463606867e-01
-1.3174118400e-01, -5.3737175837e+00, 3.3707866771e-01
-1.3172049600e-01, -5.3737175837e+00, 3.3463606867e-01
-1.3169980800e-01, -5.3737175837e+00, 3.3707866771e-01
-1.3167912000e-01, -5.3859305782e+00, 3.3463606867e-01
-1.3165843200e-01, -5.3859305782e+00, 3.3707866771e-01
-1.3163774400e-01, -5.3859305782e+00, 3.3463606867e-01
-1.3161705600e-01, -5.3859305782e+00, 3.3463606867e-01
-1.3159636800e-01, -5.3859305782e+00, 3.3707866771e-01
-1.3157568000e-01, -5.3981435727e+00, 3.3463606867e-01
-1.3155499200e-01, -5.3981435727e+00, 3.3463606867e-01
-1.3153430400e-01, -5.3859305782e+00, 3.3463606867e-01
-1.3151361600e-01, -5.3981435727e+00, 3.3463606867e-01
-1.3149292800e-01, -5.3981435727e+00, 3.3463606867e-01
-1.3147224000e-01, -5.3981435727e+00, 3.3707866771e-01
-1.3145155200e-01, -5.3981435727e+00, 3.3463606867e-01
-1.3143086400e-01, -5.3981435727e+00, 3.3463606867e-01
-1.3141017600e-01, -5.3981435727e+00, 3.3463606867e-01
-1.3138948800e-01, -5.4103565672e+00, 3.3707866771e-01
-1.3136880000e-01, -5.3981435727e+00, 3.3463606867e-01
-1.3134811200e-01, -5.4103565672e+00, 3.3707866771e-01
-1.3132742400e-01, -5.4103565672e+00, 3.3707866771e-01
-1.3130673600e-01, -5.4103565672e+00, 3.3707866771e-01
-1.3128604800e-01, -5.4225695617e+00, 3.3463606867e-01
-1.3126536000e-01, -5.4103565672e+00, 3.3463606867e-01
-1.3124467200e-01, -5.4103565672e+00, 3.3707866771e-01
-1.3122398400e-01, -5.4347825563e+00, 3.3463606867e-01
-1.3120329600e-01, -5.4225695617e+00, 3.3463606867e-01
-1.3118260800e-01, -5.4347825563e+00, 3.3463606867e-01
-1.3116192000e-01, -5.4347825563e+00, 3.3463606867e-01
-1.3114123200e-01, -5.4347825563e+00, 3.3707866771e-01
-1.3112054400e-01, -5.4347825563e+00, 3.3707866771e-01
-1.3109985600e-01, -5.4225695617e+00, 3.3707866771e-01
-1.3107916800e-01, -5.4469955508e+00, 3.3463606867e-01
-1.3105848000e-01, -5.4469955508e+00, 3.3463606867e-01
-1.3103779200e-01, -5.4469955508e+00, 3.3463606867e-01
-1.3101710400e-01, -5.4592085453e+00, 3.3463606867e-01
-1.3099641600e-01, -5.4347825563e+00, 3.3463606867e-01
-1.3097572800e-01, -5.4469955508e+00, 3.3463606867e-01
-1.3095504000e-01, -5.4469955508e+00, 3.3463606867e-01
-1.3093435200e-01, -5.4347825563e+00, 3.3707866771e-01
-1.3091366400e-01, -5.4347825563e+00, 3.3463606867e-01
-1.3089297600e-01, -5.4469955508e+00, 3.3463606867e-01
-1.3087228800e-01, -5.4469955508e+00, 3.3463606867e-01
-1.3085160000e-01, -5.4469955508e+00, 3.3707866771e-01
-1.3083091200e-01, -5.4347825563e+00, 3.3463606867e-01
-1.3081022400e-01, -5.4592085453e+00, 3.3463606867e-01
-1.3078953600e-01, -5.4592085453e+00, 3.3707866771e-01
-1.3076884800e-01, -5.4592085453e+00, 3.3463606867e-01
-1.3074816000e-01, -5.4469955508e+00, 3.3463606867e-01
-1.3072747200e-01, -5.4592085453e+00, 3.3707866771e-01
-1.3070678400e-01, -5.4592085453e+00, 3.3707866771e-01
-1.3068609600e-01, -5.4592085453e+00, 3.3463606867e-01
-1.3066540800e-01, -5.4592085453e+00, 3.3707866771e-01
-1.3064472000e-01, -5.4714215398e+00, 3.3463606867e-01
-1.3062403200e-01, -5.4714215398e+00, 3.3463606867e-01
-1.3060334400e-01, -5.4592085453e+00, 3.3707866771e-01
-1.3058265600e-01, -5.4592085453e+00, 3.3463606867e-01
-1.3056196800e-01, -5.4592085453e+00, 3.3463606867e-01
-1.3054128000e-01, -5.4714215398e+00, 3.3463606867e-01
-1.3052059200e-01, -5.4836345343e+00, 3.3707866771e-01
-1.3049990400e-01, -5.4836345343e+00, 3.3463606867e-01
-1.3047921600e-01, -5.4836345343e+00, 3.3463606867e-01
-1.3045852800e-01, -5.4836345343e+00, 3.3463606867e-01
-1.3043784000e-01, -5.4836345343e+00, 3.3707866771e-01
-1.3041715200e-01, -5.4836345343e+00, 3.3463606867e-01
-1.3039646400e-01, -5.4958475288e+00, 3.3707866771e-01
-1.3037577600e-01, -5.5080605233e+00, 3.3707866771e-01
-1.3035508800e-01, -5.4958475288e+00, 3.3463606867e-01
-1.3033440000e-01, -5.4958475288e+00, 3.3463606867e-01
-1.3031371200e-01, -5.4958475288e+00, 3.3463606867e-01
-1.3029302400e-01, -5.5080605233e+00, 3.3707866771e-01
-1.3027233600e-01, -5.4958475288e+00, 3.3707866771e-01
-1.3025164800e-01, -5.4836345343e+00, 3.3707866771e-01
-1.3023096000e-01, -5.5080605233e+00, 3.3707866771e-01
-1.3021027200e-01, -5.5080605233e+00, 3.3463606867e-01
-1.3018958400e-01, -5.5202735178e+00, 3.3463606867e-01
-1.3016889600e-01, -5.5080605233e+00, 3.3707866771e-01
-1.3014820800e-01, -5.5080605233e+00, 3.3707866771e-01
-1.3012752000e-01, -5.5080605233e+00, 3.3707866771e-01
-1.3010683200e-01, -5.5080605233e+00, 3.3952126675e-01
-1.3008614400e-01, -5.5324865123e+00, 3.3463606867e-01
-1.3006545600e-01, -5.5080605233e+00, 3.3463606867e-01
-1.3004476800e-01, -5.5202735178e+00, 3.3707866771e-01
-1.3002408000e-01, -5.5324865123e+00, 3.3707866771e-01
-1.3000339200e-01, -5.5202735178e+00, 3.3463606867e-01
-1.2998270400e-01, -5.5202735178e+00, 3.3707866771e-01
-1.2996201600e-01, -5.5202735178e+00, 3.3707866771e-01
-1.2994132800e-01, -5.5202735178e+00, 3.3463606867e-01
-1.2992064000e-01, -5.5324865123e+00, 3.3463606867e-01
